id,prompt,label,reasoning,graph_id,story_id,rung,query_type,formal_form
7952,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Obesity has a direct effect on diabetes and lifespan. Smoking has a direct effect on diabetes and lifespan. Diabetes has a direct effect on lifespan. Smoking is unobserved. The overall probability of obesity is 81%. The probability of normal weight and long lifespan is 11%. The probability of obesity and long lifespan is 62%.",yes,"Let V2 = smoking; X = obesity; V3 = diabetes; Y = lifespan.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.81
P(Y=1, X=0=1) = 0.11
P(Y=1, X=1=1) = 0.62
0.62/0.81 - 0.11/0.19 = 0.18
0.18 > 0",arrowhead,obesity_mortality,1,correlation,P(Y | X)
25859,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq and kwoz. Muvy has a direct effect on swoq and kwoz. Swoq has a direct effect on kwoz. Muvy is unobserved. The overall probability of kwox is 33%. The probability of not kwox and kwoz is 28%. The probability of kwox and kwoz is 15%.",yes,"Let V2 = muvy; X = kwox; V3 = swoq; Y = kwoz.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.33
P(Y=1, X=0=1) = 0.28
P(Y=1, X=1=1) = 0.15
0.15/0.33 - 0.28/0.67 = 0.04
0.04 > 0",arrowhead,nonsense1,1,correlation,P(Y | X)
3378,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Eating citrus has a direct effect on vitmain C. Vitmain C has a direct effect on scurvy. The overall probability of citrus intake is 99%. For patients not consuming citrus, the probability of scurvy is 54%. For patients consuming citrus, the probability of scurvy is 24%.",no,"Let X = eating citrus; V2 = vitmain C; Y = scurvy.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.99
P(Y=1 | X=0) = 0.54
P(Y=1 | X=1) = 0.24
0.99*0.24 - 0.01*0.54 = 0.24
0.24 > 0",chain,orange_scurvy,1,marginal,P(Y)
27027,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Hwax has a direct effect on jyka and lirg. Jyka has a direct effect on lirg. The overall probability of jyka is 58%. The probability of not jyka and lirg is 26%. The probability of jyka and lirg is 24%.",no,"Let V1 = hwax; X = jyka; Y = lirg.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.58
P(Y=1, X=0=1) = 0.26
P(Y=1, X=1=1) = 0.24
0.24/0.58 - 0.26/0.42 = -0.20
-0.20 < 0",confounding,nonsense4,1,correlation,P(Y | X)
25978,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Swoq has a direct effect on muvy and kwox. Kwox has a direct effect on kwoz. Muvy has a direct effect on kwoz. The overall probability of kwox is 65%. The probability of not kwox and kwoz is 29%. The probability of kwox and kwoz is 29%.",no,"Let V1 = swoq; V3 = muvy; X = kwox; Y = kwoz.
V1->V3,V1->X,X->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.65
P(Y=1, X=0=1) = 0.29
P(Y=1, X=1=1) = 0.29
0.29/0.65 - 0.29/0.35 = -0.37
-0.37 < 0",diamondcut,nonsense1,1,correlation,P(Y | X)
6400,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on drug taken and cholesterol level. Treatment assignment has a direct effect on drug taken. Drug taken has a direct effect on cholesterol level. Unobserved confounders is unobserved. The overall probability of taking of all assigned drugs is 32%. For patients that have not taken any drugs, the probability of low cholesterol is 31%. For patients that have taken all assigned drugs, the probability of low cholesterol is 50%.",no,"Let V2 = treatment assignment; V1 = unobserved confounders; X = drug taken; Y = cholesterol level.
V1->X,V2->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.32
P(Y=1 | X=0) = 0.31
P(Y=1 | X=1) = 0.50
0.32*0.50 - 0.68*0.31 = 0.37
0.37 > 0",IV,cholesterol,1,marginal,P(Y)
26103,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijv has a direct effect on xevo and gyzp. Xevo has a direct effect on gyzp. The overall probability of xevo is 48%. For those who are not xevo, the probability of gyzp is 36%. For those who are xevo, the probability of gyzp is 67%.",yes,"Let V1 = tijv; X = xevo; Y = gyzp.
V1->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.48
P(Y=1 | X=0) = 0.36
P(Y=1 | X=1) = 0.67
0.48*0.67 - 0.52*0.36 = 0.54
0.54 > 0",confounding,nonsense2,1,marginal,P(Y)
28481,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vubr has a direct effect on zuph and uvzi. Wibl has a direct effect on zuph. Zuph has a direct effect on uvzi. Vubr is unobserved. The overall probability of zuph is 48%. The probability of not zuph and uvzi is 20%. The probability of zuph and uvzi is 24%.",yes,"Let V2 = wibl; V1 = vubr; X = zuph; Y = uvzi.
V1->X,V2->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.48
P(Y=1, X=0=1) = 0.20
P(Y=1, X=1=1) = 0.24
0.24/0.48 - 0.20/0.52 = 0.10
0.10 > 0",IV,nonsense7,1,correlation,P(Y | X)
3253,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Obesity has a direct effect on diabetes and lifespan. Smoking has a direct effect on diabetes and lifespan. Diabetes has a direct effect on lifespan. Smoking is unobserved. The overall probability of obesity is 19%. The probability of normal weight and long lifespan is 68%. The probability of obesity and long lifespan is 15%.",no,"Let V2 = smoking; X = obesity; V3 = diabetes; Y = lifespan.
X->V3,V2->V3,X->Y,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.19
P(Y=1, X=0=1) = 0.68
P(Y=1, X=1=1) = 0.15
0.15/0.19 - 0.68/0.81 = -0.05
-0.05 < 0",arrowhead,obesity_mortality,1,correlation,P(Y | X)
9286,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Smoking has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. The overall probability of smoking is 13%. The probability of nonsmoking and lung cancer is 62%. The probability of smoking and lung cancer is 13%.",yes,"Let X = smoking; V2 = tar deposit; Y = lung cancer.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.13
P(Y=1, X=0=1) = 0.62
P(Y=1, X=1=1) = 0.13
0.13/0.13 - 0.62/0.87 = 0.21
0.21 > 0",chain,smoking_tar_cancer,1,correlation,P(Y | X)
5647,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Alice waking up has a direct effect on Alice arriving to school. Traffic has a direct effect on Alice arriving to school. The overall probability of waking up late is 5%. For days when Alice wakes up on time, the probability of arriving to school on time is 46%. For days when Alice wakes up late, the probability of arriving to school on time is 78%.",no,"Let V2 = traffic; X = Alice waking up; Y = Alice arriving to school.
X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.05
P(Y=1 | X=0) = 0.46
P(Y=1 | X=1) = 0.78
0.05*0.78 - 0.95*0.46 = 0.48
0.48 > 0",fork,getting_late,1,marginal,P(Y)
27365,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Jyka has a direct effect on yupt. Yupt has a direct effect on kwox. The overall probability of jyka is 81%. For those who are not jyka, the probability of kwox is 45%. For those who are jyka, the probability of kwox is 38%.",no,"Let X = jyka; V2 = yupt; Y = kwox.
X->V2,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.81
P(Y=1 | X=0) = 0.45
P(Y=1 | X=1) = 0.38
0.81*0.38 - 0.19*0.45 = 0.39
0.39 > 0",chain,nonsense5,1,marginal,P(Y)
14963,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Listening to jazz has a direct effect on tar deposit. Tar deposit has a direct effect on lung cancer. The overall probability of listening to jazz is 10%. The probability of not listening to jazz and lung cancer is 24%. The probability of listening to jazz and lung cancer is 5%.",yes,"Let X = listening to jazz; V2 = tar deposit; Y = lung cancer.
X->V2,V2->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.10
P(Y=1, X=0=1) = 0.24
P(Y=1, X=1=1) = 0.05
0.05/0.10 - 0.24/0.90 = 0.23
0.23 > 0",chain,smoking_tar_cancer,1,correlation,P(Y | X)
15047,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on maternal smoking status and brown eyes. Cigarette tax has a direct effect on maternal smoking status. Maternal smoking status has a direct effect on brown eyes. Unobserved confounders is unobserved. The overall probability of smoking mother is 22%. For infants with nonsmoking mothers, the probability of brown eyes is 50%. For infants with smoking mothers, the probability of brown eyes is 22%.",yes,"Let V2 = cigarette tax; V1 = unobserved confounders; X = maternal smoking status; Y = brown eyes.
V1->X,V2->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.22
P(Y=1 | X=0) = 0.50
P(Y=1 | X=1) = 0.22
0.22*0.22 - 0.78*0.50 = 0.44
0.44 > 0",IV,tax_smoke_birthWeight,1,marginal,P(Y)
21807,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Tijv has a direct effect on xevo and gyzp. Xevo has a direct effect on gyzp. The overall probability of xevo is 87%. The probability of not xevo and gyzp is 4%. The probability of xevo and gyzp is 63%.",no,"Let V1 = tijv; X = xevo; Y = gyzp.
V1->X,V1->Y,X->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.87
P(Y=1, X=0=1) = 0.04
P(Y=1, X=1=1) = 0.63
0.63/0.87 - 0.04/0.13 = 0.43
0.43 > 0",confounding,nonsense2,1,correlation,P(Y | X)
427,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of the captain's order to execute the prisoner is 68%. For captains who release prisoners, the probability of the prisoner's death is 21%. For captains who execute prisoners, the probability of the prisoner's death is 65%.",yes,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.68
P(Y=1 | X=0) = 0.21
P(Y=1 | X=1) = 0.65
0.68*0.65 - 0.32*0.21 = 0.50
0.50 > 0",diamond,firing_squad,1,marginal,P(Y)
10714,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: CEO has a direct effect on director and having visited England. Having visited England has a direct effect on employee. Director has a direct effect on employee. The overall probability of having visited England is 37%. For people who have not visited England, the probability of employee being fired is 23%. For people who have visited England, the probability of employee being fired is 66%.",no,"Let V1 = CEO; V3 = director; X = having visited England; Y = employee.
V1->V3,V1->X,X->Y,V3->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.37
P(Y=1 | X=0) = 0.23
P(Y=1 | X=1) = 0.66
0.37*0.66 - 0.63*0.23 = 0.39
0.39 > 0",diamondcut,firing_employee,1,marginal,P(Y)
16451,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Vaccination status has a direct effect on vaccination reaction and getting smallpox. Getting smallpox has a direct effect on black hair. Vaccination reaction has a direct effect on black hair. The overall probability of vaccination is 12%. The probability of lack of vaccination and black hair is 38%. The probability of vaccination and black hair is 4%.",yes,"Let X = vaccination status; V3 = vaccination reaction; V2 = getting smallpox; Y = black hair.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.12
P(Y=1, X=0=1) = 0.38
P(Y=1, X=1=1) = 0.04
0.04/0.12 - 0.38/0.88 = -0.10
-0.10 < 0",diamond,vaccine_kills,1,correlation,P(Y | X)
21397,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Kwox has a direct effect on swoq and kwoz. Swoq has a direct effect on kwoz. The overall probability of kwox is 10%. For those who are not kwox, the probability of kwoz is 36%. For those who are kwox, the probability of kwoz is 56%.",yes,"Let X = kwox; V2 = swoq; Y = kwoz.
X->V2,X->Y,V2->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.10
P(Y=1 | X=0) = 0.36
P(Y=1 | X=1) = 0.56
0.10*0.56 - 0.90*0.36 = 0.37
0.37 > 0",mediation,nonsense1,1,marginal,P(Y)
423,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of the captain's order to execute the prisoner is 52%. The probability of the captain's order to release the prisoner and the prisoner's death is 8%. The probability of the captain's order to execute the prisoner and the prisoner's death is 19%.",no,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.52
P(Y=1, X=0=1) = 0.08
P(Y=1, X=1=1) = 0.19
0.19/0.52 - 0.08/0.48 = 0.21
0.21 > 0",diamond,firing_squad,1,correlation,P(Y | X)
12027,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Unobserved confounders has a direct effect on drug taken and freckles. Treatment assignment has a direct effect on drug taken. Drug taken has a direct effect on freckles. Unobserved confounders is unobserved. The overall probability of taking of all assigned drugs is 18%. For patients that have not taken any drugs, the probability of freckles is 10%. For patients that have taken all assigned drugs, the probability of freckles is 9%.",no,"Let V2 = treatment assignment; V1 = unobserved confounders; X = drug taken; Y = freckles.
V1->X,V2->X,V1->Y,X->Y
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.18
P(Y=1 | X=0) = 0.10
P(Y=1 | X=1) = 0.09
0.18*0.09 - 0.82*0.10 = 0.09
0.09 > 0",IV,cholesterol,1,marginal,P(Y)
20835,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: Rixq has a direct effect on zuph. Xevu has a direct effect on zuph. The overall probability of rixq is 5%. For those who are not rixq, the probability of xevu is 98%. For those who are rixq, the probability of xevu is 98%.",yes,"Let Y = xevu; X = rixq; V3 = zuph.
X->V3,Y->V3
P(Y)
P(Y | X=1)*P(X=1) + P(Y | X=0)*P(X=0)
P(X=1) = 0.05
P(Y=1 | X=0) = 0.98
P(Y=1 | X=1) = 0.98
0.05*0.98 - 0.95*0.98 = 0.98
0.98 > 0",collision,nonsense0,1,marginal,P(Y)
502,"Imagine a self-contained, hypothetical world with only the following conditions, and without any unmentioned factors or causal relationships: The captain has a direct effect on the private and the corporal. The corporal has a direct effect on prisoner. The private has a direct effect on prisoner. The overall probability of the captain's order to execute the prisoner is 73%. The probability of the captain's order to release the prisoner and the prisoner's death is 7%. The probability of the captain's order to execute the prisoner and the prisoner's death is 52%.",no,"Let X = the captain; V3 = the private; V2 = the corporal; Y = prisoner.
X->V3,X->V2,V2->Y,V3->Y
P(Y | X)
P(X = 1, Y = 1)/P(X = 1) - P(X = 0, Y = 1)/P(X = 0)
P(X=1=1) = 0.73
P(Y=1, X=0=1) = 0.07
P(Y=1, X=1=1) = 0.52
0.52/0.73 - 0.07/0.27 = 0.47
0.47 > 0",diamond,firing_squad,1,correlation,P(Y | X)
